Montipora tortuosa,Montipora tortuosa,Acroporidae,Acroporidae,complex
Montipora tuberculosa,Montipora tuberculosa,Acroporidae,Acroporidae,complex
Montipora turgescens,Montipora turgescens,Acroporidae,Acroporidae,complex
Montipora turtlensis,Montipora turtlensis,Acroporidae,Acroporidae,complex
Montipora undata,Montipora undata,Acroporidae,Acroporidae,complex
Montipora vaughani,Montipora vaughani,Acroporidae,Acroporidae,complex
Montipora venosa,Montipora venosa,Acroporidae,Acroporidae,complex
Montipora verrilli,Montipora verrilli,Acroporidae,Acroporidae,complex
Montipora verrucosa,Montipora verrucosa,Acroporidae,Acroporidae,complex
Montipora verruculosa,Montipora verruculosa,Acroporidae,Acroporidae,complex
Montipora vietnamensis,Montipora vietnamensis,Acroporidae,Acroporidae,complex
Moseleya latistellata,Moseleya latistellata,Faviidae,Lobophylliidae,robust
Mussa angulosa,Mussa angulosa,Mussidae,Faviidae,robust
Mussismilia braziliensis,Mussismilia braziliensis,Mussidae,Faviidae,robust
Mussismilia harttii,Mussismilia harttii,Mussidae,Faviidae,robust
Mussismilia hispida,Mussismilia hispida,Mussidae,Faviidae,robust
Mycedium elephantotus,Mycedium elephantotus,Pectiniidae,Merulinidae,robust
Mycedium mancaoi,Mycedium mancaoi,Pectiniidae,Merulinidae,robust
Mycedium robokaki,Mycedium robokaki,Pectiniidae,Merulinidae,robust
Mycedium spina,Mycedium spina,Pectiniidae,Merulinidae,robust
Mycedium steeni,Mycedium steeni,Pectiniidae,Merulinidae,robust
Mycedium umbra,Mycedium umbra,Pectiniidae,Merulinidae,robust
Mycetophyllia aliciae,Mycetophyllia aliciae,Mussidae,Faviidae,robust
Mycetophyllia danaana,Mycetophyllia danaana,Mussidae,Faviidae,robust
Mycetophyllia ferox,Mycetophyllia ferox,Mussidae,Faviidae,robust
Mycetophyllia lamarckiana,Mycetophyllia lamarckiana,Mussidae,Faviidae,robust
Mycetophyllia reesi,Mycetophyllia reesi,Mussidae,Faviidae,robust
Nemenzophyllia turbida,Nemenzophyllia turbida,Euphylliidae,Plesiastreidae,robust
Nomlandia californica,Nomlandia californica,Caryophylliidae,Caryophylliidae,robust
Notocyathus conicus,Notocyathus conicus,Turbinoliidae,Turbinoliidae,complex
Notocyathus venustus,Notocyathus venustus,Turbinoliidae,Turbinoliidae,complex
Notophyllia etheridgi,Notophyllia etheridgi,Dendrophylliidae,Dendrophylliidae,complex
Notophyllia piscacauda,Notophyllia piscacauda,Dendrophylliidae,Dendrophylliidae,complex
Notophyllia recta,Notophyllia recta,Dendrophylliidae,Dendrophylliidae,complex
Oculina arbuscula,Oculina arbuscula,Oculinidae,Oculinidae,robust
Oculina diffusa,Oculina diffusa,Oculinidae,Oculinidae,robust
Oculina patagonica,Oculina patagonica,Oculinidae,Oculinidae,robust
Oculina profunda,Oculina profunda,Oculinidae,Oculinidae,robust
Oculina robusta,Oculina robusta,Oculinidae,Oculinidae,robust
Oculina tenella,Oculina tenella,Oculinidae,Oculinidae,robust
Oculina valenciennesi,Oculina valenciennesi,Oculinidae,Oculinidae,robust
Oculina varicosa,Oculina varicosa,Oculinidae,Oculinidae,robust
Oculina virgosa,Oculina virgosa,Oculinidae,Oculinidae,robust
Oulangia bradleyi,Oulangia bradleyi,Rhizangiidae,Rhizangiidae,robust
Oulangia cyathiformis,Oulangia cyathiformis,Rhizangiidae,Rhizangiidae,robust
Oulangia stokesianamiltoni,Oulangia stokesianamiltoni,Rhizangiidae,Rhizangiidae,robust
Oulangia stokesianastokesiana,Oulangia stokesianastokesiana,Rhizangiidae,Rhizangiidae,robust
Oulastrea crispata,Oulastrea crispata,Faviidae,Incertae_sedis,robust
Oulophyllia bennettae,Oulophyllia bennettae,Faviidae,Merulinidae,robust
Oulophyllia crispa,Oulophyllia crispa,Faviidae,Merulinidae,robust
Oulophyllia levis,Oulophyllia levis,Faviidae,Merulinidae,robust
Oxypora convoluta,Oxypora convoluta,Pectiniidae,Lobophylliidae,robust
Oxypora crassispinosa,Oxypora crassispinosa,Pectiniidae,Lobophylliidae,robust
Oxypora egyptensis,Oxypora egyptensis,Pectiniidae,Lobophylliidae,robust
Oxypora glabra,Oxypora glabra,Pectiniidae,Lobophylliidae,robust
Oxypora lacera,Oxypora lacera,Pectiniidae,Lobophylliidae,robust
Oxysmilia circularis,Oxysmilia circularis,Caryophylliidae,Caryophylliidae,robust
Oxysmilia corrugata,Oxysmilia corrugata,Caryophylliidae,Caryophylliidae,robust
Oxysmilia epithecata,Oxysmilia epithecata,Caryophylliidae,Caryophylliidae,robust
Oxysmilia rotundifolia,Oxysmilia rotundifolia,Caryophylliidae,Caryophylliidae,robust
Pachyseris foliosa,Pachyseris foliosa,Agariciidae,Pachyseridae,complex
Pachyseris gemmae,Pachyseris gemmae,Agariciidae,Pachyseridae,complex
Pachyseris involuta,Pachyseris involuta,Agariciidae,Pachyseridae,complex
Pachyseris rugosa,Pachyseris rugosa,Agariciidae,Pachyseridae,complex
Pachyseris speciosa,Pachyseris speciosa,Agariciidae,Pachyseridae,complex
Palauastrea ramosa,Palauastrea ramosa,Astrocoeniidae,Pocilloporidae,robust
Paraclavarina triangularis,Merulina triangularis,Merulinidae,Merulinidae,robust
Paraconotrochus antarctica,Paraconotrochus antarctica,Caryophylliidae,Caryophylliidae,robust
Paraconotrochus capense,Paraconotrochus capense,Caryophylliidae,Caryophylliidae,robust
Paraconotrochus zeidleri,Paraconotrochus zeidleri,Caryophylliidae,Caryophylliidae,robust
Paracyathus andersoni,Paracyathus andersoni,Caryophylliidae,Caryophylliidae,robust
Paracyathus arcuatus,Paracyathus arcuatus,Caryophylliidae,Caryophylliidae,robust
Paracyathus cavatus,Paracyathus cavatus,Caryophylliidae,Caryophylliidae,robust
Paracyathus conceptus,Paracyathus conceptus,Caryophylliidae,Caryophylliidae,robust
Paracyathus coronatus,Paracyathus coronatus,Caryophylliidae,Caryophylliidae,robust
Paracyathus ebonensis,Paracyathus ebonensis,Caryophylliidae,Caryophylliidae,robust
Paracyathus fulvus,Paracyathus fulvus,Caryophylliidae,Caryophylliidae,robust
Paracyathus humilis,Paracyathus humilis,Caryophylliidae,Caryophylliidae,robust
Paracyathus indicusgracilis,Paracyathus indicusgracilis,Caryophylliidae,Caryophylliidae,robust
Paracyathus indicusindicus,Paracyathus indicusindicus,Caryophylliidae,Caryophylliidae,robust
Paracyathus lifuensis,Paracyathus lifuensis,Caryophylliidae,Caryophylliidae,robust
Paracyathus molokensis,Paracyathus molokensis,Caryophylliidae,Caryophylliidae,robust
Paracyathus montereyensis,Paracyathus montereyensis,Caryophylliidae,Caryophylliidae,robust
Paracyathus parvulus,Paracyathus parvulus,Caryophylliidae,Caryophylliidae,robust
Paracyathus porcellanus,Paracyathus porcellanus,Caryophylliidae,Caryophylliidae,robust
Paracyathus profundus,Paracyathus profundus,Caryophylliidae,Caryophylliidae,robust
Paracyathus pruinosus,Paracyathus pruinosus,Caryophylliidae,Caryophylliidae,robust
Paracyathus pulchellus,Paracyathus pulchellus,Caryophylliidae,Caryophylliidae,robust
Paracyathus rotundatus,Paracyathus rotundatus,Caryophylliidae,Caryophylliidae,robust
Paracyathus stearnsii,Paracyathus stearnsii,Caryophylliidae,Caryophylliidae,robust
Paracyathus stokesii,Paracyathus stokesii,Caryophylliidae,Caryophylliidae,robust
Paracyathus vittatus,Paracyathus vittatus,Caryophylliidae,Caryophylliidae,robust
Parasimplastrea omanensis,Blastomussa omanensis,Faviidae,Plesiastreidae,robust
Parasimplastrea sheppardi,Blastomussa loyae,Faviidae,Plesiastreidae,robust
Parasimplastrea simplicitexta,Blastomussa simplicitexta,Faviidae,Plesiastreidae,robust
Pavona bipartita,Pavona bipartita,Agariciidae,Agariciidae,complex
Pavona cactus,Pavona cactus,Agariciidae,Agariciidae,complex
Pavona chiriquiensis,Pavona chiriquiensis,Agariciidae,Agariciidae,complex
Pavona clavus,Pavona clavus,Agariciidae,Agariciidae,complex
Pavona danai,Pavona danai,Agariciidae,Agariciidae,complex
Pavona decussata,Pavona decussata,Agariciidae,Agariciidae,complex
Pavona diffluens,Pavona diffluens,Agariciidae,Agariciidae,complex
Pavona divaricata,Pavona divaricata,Agariciidae,Agariciidae,complex
Pavona duerdeni,Pavona duerdeni,Agariciidae,Agariciidae,complex
Pavona explanulata,Pavona explanulata,Agariciidae,Agariciidae,complex
Pavona frondifera,Pavona frondifera,Agariciidae,Agariciidae,complex
Pavona gigantea,Pavona gigantea,Agariciidae,Agariciidae,complex
Pavona lata,Pavona lata,Agariciidae,Agariciidae,complex
Pavona maldivensis,Pavona maldivensis,Agariciidae,Agariciidae,complex
Pavona minuta,Pavona minuta,Agariciidae,Agariciidae,complex
Pavona varians,Pavona varians,Agariciidae,Agariciidae,complex
Pavona venosa,Pavona venosa,Agariciidae,Agariciidae,complex
Pavona xarifae,Pavona xarifae,Agariciidae,Agariciidae,complex
Pectinia africanus,Pectinia africanus,Pectiniidae,Merulinidae,robust
Pectinia alcicornis,Pectinia alcicornis,Pectiniidae,Merulinidae,robust
Pectinia crassa,Pectinia crassa,Pectiniidae,Merulinidae,robust
Pectinia elongata,Pectinia elongata,Pectiniidae,Merulinidae,robust
Pectinia lactuca,Pectinia lactuca,Pectiniidae,Merulinidae,robust
Pectinia maxima,Pectinia maxima,Pectiniidae,Merulinidae,robust
Pectinia paeonia,Pectinia paeonia,Pectiniidae,Merulinidae,robust
Pectinia pygmaeus,Pectinia pygmaeus,Pectiniidae,Merulinidae,robust
Pectinia teres,Pectinia teres,Pectiniidae,Merulinidae,robust
Pedicellocyathus keyesi,Pedicellocyathus keyesi,Guyniidae,Stenocyathidae,robust
Peponocyathus dawsoni,Peponocyathus dawsoni,Turbinoliidae,Turbinoliidae,complex
Peponocyathus folliculus,Peponocyathus folliculus,Turbinoliidae,Turbinoliidae,complex
Peponocyathus minimus,Peponocyathus minimus,Turbinoliidae,Turbinoliidae,complex
Phacelocyathus flos,Phacelocyathus flos,Caryophylliidae,Caryophylliidae,robust
Phyllangia americanaamericana,Phyllangia americanaamericana,Caryophylliidae,Caryophylliidae,robust
Phyllangia americanamouchezii,Phyllangia americanamouchezii,Caryophylliidae,Caryophylliidae,robust
Phyllangia consagensis,Phyllangia consagensis,Caryophylliidae,Caryophylliidae,robust
Phyllangia dispersa,Phyllangia dispersa,Caryophylliidae,Caryophylliidae,robust
Phyllangia echinosepes,Phyllangia echinosepes,Caryophylliidae,Caryophylliidae,robust
Phyllangia granulata,Phyllangia granulata,Caryophylliidae,Caryophylliidae,robust
Phyllangia hayamaensis,Phyllangia hayamaensis,Caryophylliidae,Caryophylliidae,robust
Phyllangia papuensis,Phyllangia papuensis,Caryophylliidae,Caryophylliidae,robust
Physogyra exerta,Physogyra lichtensteini,Euphylliidae,Plesiastreidae,robust
Physophyllia ayleni,Physophyllia ayleni,Pectiniidae,Merulinidae,robust
Placotrochides frustum,Placotrochides frustum,Flabellidae,Flabellidae,complex
Placotrochides scaphula,Placotrochides scaphula,Flabellidae,Flabellidae,complex
Placotrochus laevis,Placotrochus laevis,Flabellidae,Flabellidae,complex
Placotrochus pedicellatus,Placotrochus pedicellatus,Flabellidae,Flabellidae,complex
Platygyra acuta,Platygyra acuta,Faviidae,Merulinidae,robust
Platygyra carnosus,Platygyra carnosus,Faviidae,Merulinidae,robust
Platygyra contorta,Platygyra contorta,Faviidae,Merulinidae,robust
Platygyra crosslandi,Platygyra crosslandi,Faviidae,Merulinidae,robust
Platygyra daedalea,Platygyra daedalea,Faviidae,Merulinidae,robust
Platygyra lamellina,Platygyra lamellina,Faviidae,Merulinidae,robust
Platygyra pini,Platygyra pini,Faviidae,Merulinidae,robust
Platygyra ryukyuensis,Platygyra ryukyuensis,Faviidae,Merulinidae,robust
Platygyra sinensis,Platygyra sinensis,Faviidae,Merulinidae,robust
Platygyra verweyi,Platygyra verweyi,Faviidae,Merulinidae,robust
Platygyra yaeyamaensis,Platygyra yaeyamaensis,Faviidae,Merulinidae,robust
Platytrochus compressus,Platytrochus compressus,Turbinoliidae,Turbinoliidae,complex
Platytrochus hastatus,Platytrochus hastatus,Turbinoliidae,Turbinoliidae,complex
Platytrochus laevigatus,Platytrochus laevigatus,Turbinoliidae,Turbinoliidae,complex
Platytrochus parisepta,Platytrochus parisepta,Turbinoliidae,Turbinoliidae,complex
Pleotrochus venustus,Pleotrochus venustus,Turbinoliidae,Turbinoliidae,complex
Pleotrochus zibrowii,Pleotrochus zibrowii,Turbinoliidae,Turbinoliidae,complex
Plerogyra cauliformis,Plerogyra cauliformis,Euphylliidae,Plesiastreidae,robust
Plerogyra diabolotus,Plerogyra diabolotus,Euphylliidae,Plesiastreidae,robust
Plerogyra discus,Plerogyra discus,Euphylliidae,Plesiastreidae,robust
Plerogyra eurysepta,Plerogyra eurysepta,Euphylliidae,Plesiastreidae,robust
Plerogyra multilobata,Plerogyra multilobata,Euphylliidae,Plesiastreidae,robust
Plerogyra simplex,Plerogyra simplex,Euphylliidae,Plesiastreidae,robust
Plerogyra sinuosa,Plerogyra sinuosa,Euphylliidae,Plesiastreidae,robust
Plerogyra turbida,Plerogyra turbida,Euphylliidae,Plesiastreidae,robust
Plesiastrea devantieri,Astrea devantieri,Faviidae,Merulinidae,robust
Plesiastrea versipora,Plesiastrea versipora,Faviidae,Plesiastreidae,robust
Pocillopora ankeli,Pocillopora ankeli,Pocilloporidae,Pocilloporidae,robust
Pocillopora capitata,Pocillopora capitata,Pocilloporidae,Pocilloporidae,robust
Pocillopora damicornis,Pocillopora damicornis,Pocilloporidae,Pocilloporidae,robust
Pocillopora danae,Pocillopora danae,Pocilloporidae,Pocilloporidae,robust
Pocillopora effusus,Pocillopora effusus,Pocilloporidae,Pocilloporidae,robust
Pocillopora elegans,Pocillopora elegans,Pocilloporidae,Pocilloporidae,robust
Pocillopora eydouxi,Pocillopora eydouxi,Pocilloporidae,Pocilloporidae,robust
Pocillopora fungiformis,Pocillopora fungiformis,Pocilloporidae,Pocilloporidae,robust
Pocillopora grandis,Pocillopora grandis,Pocilloporidae,Pocilloporidae,robust
Pocillopora indiania,Pocillopora indiania,Pocilloporidae,Pocilloporidae,robust
Pocillopora inflata,Pocillopora inflata,Pocilloporidae,Pocilloporidae,robust
Pocillopora kelleheri,Pocillopora kelleheri,Pocilloporidae,Pocilloporidae,robust
Pocillopora ligulata,Pocillopora ligulata,Pocilloporidae,Pocilloporidae,robust
Pocillopora meandrina,Pocillopora meandrina,Pocilloporidae,Pocilloporidae,robust
Pocillopora molokensis,Pocillopora molokensis,Pocilloporidae,Pocilloporidae,robust
Pocillopora setchelli,Pocillopora brevicornis,Pocilloporidae,Pocilloporidae,robust
Pocillopora verrucosa,Pocillopora verrucosa,Pocilloporidae,Pocilloporidae,robust
Pocillopora woodjonesi,Pocillopora woodjonesi,Pocilloporidae,Pocilloporidae,robust
Pocillopora zelli,Pocillopora zelli,Pocilloporidae,Pocilloporidae,robust
Podabacia crustacea,Podabacia crustacea,Fungiidae,Fungiidae,robust
Podabacia lankaensis,Podabacia lankaensis,Fungiidae,Fungiidae,robust
Podabacia motuporensis,Podabacia motuporensis,Fungiidae,Fungiidae,robust
Podabacia sinai,Podabacia sinai,Fungiidae,Fungiidae,robust
Polycyathus andamanensis,Polycyathus andamanensis,Caryophylliidae,Caryophylliidae,robust
Polycyathus atlanticus,Polycyathus atlanticus,Caryophylliidae,Caryophylliidae,robust
Polycyathus difficilis,Polycyathus difficilis,Caryophylliidae,Caryophylliidae,robust
Polycyathus fulvus,Polycyathus fulvus,Caryophylliidae,Caryophylliidae,robust
Polycyathus furanaensis,Polycyathus furanaensis,Caryophylliidae,Caryophylliidae,robust
Polycyathus fuscomarginatus,Polycyathus fuscomarginatus,Caryophylliidae,Caryophylliidae,robust
Polycyathus hodgsoni,Polycyathus hodgsoni,Caryophylliidae,Caryophylliidae,robust
Polycyathus hondaensis,Polycyathus hondaensis,Caryophylliidae,Caryophylliidae,robust
Polycyathus isabela,Polycyathus isabela,Caryophylliidae,Caryophylliidae,robust
Polycyathus marigondoni,Polycyathus marigondoni,Caryophylliidae,Caryophylliidae,robust
Polycyathus muellerae,Polycyathus muellerae,Caryophylliidae,Caryophylliidae,robust
Polycyathus norfolkensis,Polycyathus norfolkensis,Caryophylliidae,Caryophylliidae,robust
Polycyathus octuplus,Polycyathus octuplus,Caryophylliidae,Caryophylliidae,robust
Polycyathus palifera,Polycyathus palifera,Caryophylliidae,Caryophylliidae,robust
Polycyathus persicus,Polycyathus persicus,Caryophylliidae,Caryophylliidae,robust
Polycyathus senegalensis,Polycyathus senegalensis,Caryophylliidae,Caryophylliidae,robust
Polycyathus verrilli,Polycyathus verrilli,Caryophylliidae,Caryophylliidae,robust
Polymyces fragilis,Polymyces fragilis,Flabellidae,Flabellidae,complex
Polymyces montereyensis,Polymyces montereyensis,Flabellidae,Flabellidae,complex
Polymyces wellsi,Polymyces wellsi,Flabellidae,Flabellidae,complex
Polyphyllia novaehiberniae,Polyphyllia novaehiberniae,Fungiidae,Fungiidae,robust
Polyphyllia talpina,Polyphyllia talpina,Fungiidae,Fungiidae,robust
Porites andrewsi,Porites cylindrica,Poritidae,Poritidae,complex
Porites annae,Porites annae,Poritidae,Poritidae,complex
Porites aranetai,Porites aranetai,Poritidae,Poritidae,complex
Porites arnaudi,Porites arnaudi,Poritidae,Poritidae,complex
Porites astreoides,Porites astreoides,Poritidae,Poritidae,complex
Porites attenuata,Porites attenuata,Poritidae,Poritidae,complex
Porites australiensis,Porites australiensis,Poritidae,Poritidae,complex
Porites baueri,Porites baueri,Poritidae,Poritidae,complex
Porites bernardi,Porites bernardi,Poritidae,Poritidae,complex
Porites branneri,Porites branneri,Poritidae,Poritidae,complex
Porites brighami,Porites brighami,Poritidae,Poritidae,complex
Porites cocosensis,Porites cocosensis,Poritidae,Poritidae,complex
Porites colonensis,Porites colonensis,Poritidae,Poritidae,complex
Porites columnaris,Porites columnaris,Poritidae,Poritidae,complex
Porites compressa,Porites compressa,Poritidae,Poritidae,complex
Porites cumulatus,Porites cumulatus,Poritidae,Poritidae,complex
Porites decasepta,Porites decasepta,Poritidae,Poritidae,complex
Porites deformis,Porites deformis,Poritidae,Poritidae,complex
Porites densa,Porites densa,Poritidae,Poritidae,complex
Porites desilveri,Porites desilveri,Poritidae,Poritidae,complex
Porites divaricata,Porites divaricata,Poritidae,Poritidae,complex
Porites duerdeni,Porites duerdeni,Poritidae,Poritidae,complex
Porites echinulata,Porites echinulata,Poritidae,Poritidae,complex
Porites ericacea,Porites ericacea,Poritidae,Poritidae,complex
Porites eridani,Porites eridani,Poritidae,Poritidae,complex
Porites evermanni,Porites evermanni,Poritidae,Poritidae,complex
Porites excavata,Porites excavata,Poritidae,Poritidae,complex
Porites flavus,Porites flavus,Poritidae,Poritidae,complex
Porites furcata,Porites furcata,Poritidae,Poritidae,complex
Porites gabonensis,Porites gabonensis,Poritidae,Poritidae,complex
Porites harrisoni,Porites harrisoni,Poritidae,Poritidae,complex
Porites hawaiiensis,Porites hawaiiensis,Poritidae,Poritidae,complex
Porites heronensis,Porites heronensis,Poritidae,Poritidae,complex
Porites horizontalata,Porites horizontalata,Poritidae,Poritidae,complex
Porites iwayamaensis,Porites iwayamaensis,Poritidae,Poritidae,complex
Porites latistella,Porites latistella,Poritidae,Poritidae,complex
Porites lichen,Porites lichen,Poritidae,Poritidae,complex
Porites lobata,Porites lobata,Poritidae,Poritidae,complex
Porites lutea,Porites lutea,Poritidae,Poritidae,complex
Porites mayeri,Porites mayeri,Poritidae,Poritidae,complex
Porites monticulosa,Porites monticulosa,Poritidae,Poritidae,complex
Porites murrayensis,Porites murrayensis,Poritidae,Poritidae,complex
Porites myrmidonensis,Porites myrmidonensis,Poritidae,Poritidae,complex
Porites napopora,Porites napopora,Poritidae,Poritidae,complex
Porites negrosensis,Porites negrosensis,Poritidae,Poritidae,complex
Porites nigrescens,Porites nigrescens,Poritidae,Poritidae,complex
Porites nodifera,Porites nodifera,Poritidae,Poritidae,complex
Porites okinawensis,Porites okinawensis,Poritidae,Poritidae,complex
Porites ornata,Porites ornata,Poritidae,Poritidae,complex
Porites panamensis,Porites panamensis,Poritidae,Poritidae,complex
Porites porites,Porites porites,Poritidae,Poritidae,complex
Porites profundus,Porites profundus,Poritidae,Poritidae,complex
Porites pukoensis,Porites pukoensis,Poritidae,Poritidae,complex
Porites rugosa,Porites rugosa,Poritidae,Poritidae,complex
Porites rus,Porites rus,Poritidae,Poritidae,complex
Porites sillimaniana,Porites sillimaniana,Poritidae,Poritidae,complex
Porites solida,Porites solida,Poritidae,Poritidae,complex
Porites somaliensis,Porites somaliensis,Poritidae,Poritidae,complex
Porites stephensoni,Porites stephensoni,Poritidae,Poritidae,complex
Porites studeri,Porites studeri,Poritidae,Poritidae,complex
Porites sverdrupi,Porites sverdrupi,Poritidae,Poritidae,complex
Porites tuberculosa,Porites tuberculosa,Poritidae,Poritidae,complex
Porites vaughani,Porites vaughani,Poritidae,Poritidae,complex
Poritipora paliformis,Goniopora paliformis,Poritidae,Poritidae,complex
Pourtalocyathus hispidus,Pourtalocyathus hispidus,Guyniidae,Schizocyathidae,basal
Pourtalopsammia togata,Pourtalopsammia togata,Dendrophylliidae,Dendrophylliidae,complex
Pourtalosmilia anthophyllites,Pourtalosmilia anthophyllites,Caryophylliidae,Caryophylliidae,robust
Pourtalosmilia conferta,Pourtalosmilia conferta,Caryophylliidae,Caryophylliidae,robust
Premocyathus cornuformis,Premocyathus cornuformis,Caryophylliidae,Caryophylliidae,robust
Premocyathus dentiformis,Premocyathus dentiformis,Caryophylliidae,Caryophylliidae,robust
Psammocora albopicta,Psammocora albopicta,Siderastreidae,Psammocoridae,robust
Psammocora contigua,Psammocora contigua,Siderastreidae,Psammocoridae,robust
Psammocora decussata,Psammocora decussata,Siderastreidae,Psammocoridae,robust
Psammocora digitata,Psammocora digitata,Siderastreidae,Psammocoridae,robust
Psammocora explanulata,Cycloseris explanulata,Siderastreidae,Fungiidae,robust
Psammocora haimiana,Psammocora haimiana,Siderastreidae,Psammocoridae,robust
Psammocora interstinctus,Psammocora interstinctus,Siderastreidae,Psammocoridae,robust
Psammocora nierstraszi,Psammocora nierstraszi,Siderastreidae,Psammocoridae,robust
Psammocora obtusangula,Psammocora contigua,Siderastreidae,Psammocoridae,robust
Psammocora profundacella,Psammocora profundacella,Siderastreidae,Psammocoridae,robust
Psammocora ramosa,Psammocora contigua,Siderastreidae,Psammocoridae,robust
Psammocora stellata,Psammocora stellata,Siderastreidae,Psammocoridae,robust
Psammocora superficialis,Psammocora profundacella,Siderastreidae,Psammocoridae,robust
Psammocora vaughani,Psammocora nierstraszi,Siderastreidae,Psammocoridae,robust
Psammocora verrilli,Psammocora nierstraszi,Siderastreidae,Psammocoridae,robust
Pseudocyathoceras avis,Pseudocyathoceras avis,Turbinoliidae,Turbinoliidae,complex
Pseudosiderastrea tayamai,Pseudosiderastrea tayamai,Siderastreidae,Siderastreidae,complex
Rhizopsammia annae,Rhizopsammia annae,Dendrophylliidae,Dendrophylliidae,complex
Rhizopsammia bermudensis,Rhizopsammia bermudensis,Dendrophylliidae,Dendrophylliidae,complex
Rhizopsammia compacta,Rhizopsammia compacta,Dendrophylliidae,Dendrophylliidae,complex
Rhizopsammia goesi,Rhizopsammia goesi,Dendrophylliidae,Dendrophylliidae,complex
Rhizopsammia minuta,Rhizopsammia minuta,Dendrophylliidae,Dendrophylliidae,complex
Rhizopsammia nuda,Rhizopsammia nuda,Dendrophylliidae,Dendrophylliidae,complex
Rhizopsammia pulchra,Rhizopsammia pulchra,Dendrophylliidae,Dendrophylliidae,complex
Rhizopsammia verrilli,Rhizopsammia verrilli,Dendrophylliidae,Dendrophylliidae,complex
Rhizopsammia wellingtoni,Rhizopsammia wellingtoni,Dendrophylliidae,Dendrophylliidae,complex
Rhizopsammia wettsteini,Rhizopsammia wettsteini,Dendrophylliidae,Dendrophylliidae,complex
Rhizosmilia elata,Rhizosmilia elata,Caryophylliidae,Caryophylliidae,robust
Rhizosmilia gerdae,Rhizosmilia gerdae,Caryophylliidae,Caryophylliidae,robust
Rhizosmilia maculata,Rhizosmilia maculata,Caryophylliidae,Caryophylliidae,robust
Rhizosmilia multipaliferus,Rhizosmilia multipaliferus,Caryophylliidae,Caryophylliidae,robust
Rhizosmilia robusta,Rhizosmilia robusta,Caryophylliidae,Caryophylliidae,robust
Rhizosmilia sagamiensis,Rhizosmilia sagamiensis,Caryophylliidae,Caryophylliidae,robust
Rhizotrochus flabelliformis,Rhizotrochus flabelliformis,Flabellidae,Flabellidae,complex
Rhizotrochus levidensis,Rhizotrochus levidensis,Flabellidae,Flabellidae,complex
Rhizotrochus tuberculatus,Rhizotrochus tuberculatus,Flabellidae,Flabellidae,complex
Rhizotrochus typus,Rhizotrochus typus,Flabellidae,Flabellidae,complex
Rhombopsammia niphada,Rhombopsammia niphada,Micrabaciidae,Micrabaciidae,basal
Rhombopsammia squiresi,Rhombopsammia squiresi,Micrabaciidae,Micrabaciidae,basal
Sandalolitha africana,Herpolithia limax,Fungiidae,Fungiidae,robust
Sandalolitha dentata,Sandalolitha dentata,Fungiidae,Fungiidae,robust
Sandalolitha robusta,Sandalolitha robusta,Fungiidae,Fungiidae,robust
Scapophyllia cylindrica,Scapophyllia cylindrica,Merulinidae,Merulinidae,robust
Schizoculina africana,Schizoculina africana,Oculinidae,Oculinidae,robust
Schizoculina fissipara,Schizoculina fissipara,Oculinidae,Oculinidae,robust
Schizocyathus fissilis,Schizocyathus fissilis,Guyniidae,Schizocyathidae,basal
Scolymia australis,Homophyllia australis,Mussidae,Lobophylliidae,robust
Scolymia cubensis,Scolymia cubensis,Mussidae,Faviidae,robust
Scolymia lacera,Scolymia lacera,Mussidae,Faviidae,robust
Scolymia vitiensis,Lobophyllia vitiensis,Mussidae,Lobophylliidae,robust
Scolymia wellsi,Scolymia wellsi,Mussidae,Faviidae,robust
Seriatopora aculeata,Seriatopora aculeata,Pocilloporidae,Pocilloporidae,robust
Seriatopora caliendrum,Seriatopora caliendrum,Pocilloporidae,Pocilloporidae,robust
Seriatopora dendritica,Seriatopora dendritica,Pocilloporidae,Pocilloporidae,robust
Seriatopora guttatus,Seriatopora guttatus,Pocilloporidae,Pocilloporidae,robust
Seriatopora hystrix,Seriatopora hystrix,Pocilloporidae,Pocilloporidae,robust
Seriatopora stellata,Seriatopora stellata,Pocilloporidae,Pocilloporidae,robust
Siderastrea glynni,Siderastrea glynni,Siderastreidae,Siderastreidae,complex
Siderastrea radians,Siderastrea radians,Siderastreidae,Siderastreidae,complex
Siderastrea savignyana,Siderastrea savignyana,Siderastreidae,Siderastreidae,complex
Siderastrea siderea,Siderastrea siderea,Siderastreidae,Siderastreidae,complex
Siderastrea stellata,Siderastrea stellata,Siderastreidae,Siderastreidae,complex
Simplastrea vesicularis,Simplastrea vesicularis,Oculinidae,Euphylliidae,complex
Solenastrea bournoni,Solenastrea bournoni,Faviidae,Oculinidae,robust
Solenastrea hyades,Solenastrea hyades,Faviidae,Oculinidae,robust
Solenosmilia variabilis,Solenosmilia variabilis,Caryophylliidae,Caryophylliidae,robust
species_old,species_new,family_old,family_new,major_clade
Sphenotrochus andrewianus,Sphenotrochus andrewianus,Turbinoliidae,Turbinoliidae,complex
Sphenotrochus aurantiacus,Sphenotrochus aurantiacus,Turbinoliidae,Turbinoliidae,complex
Sphenotrochus auritus,Sphenotrochus auritus,Turbinoliidae,Turbinoliidae,complex
Sphenotrochus evexicostatus,Sphenotrochus evexicostatus,Turbinoliidae,Turbinoliidae,complex
Sphenotrochus excavatus,Sphenotrochus excavatus,Turbinoliidae,Turbinoliidae,complex
